id,prediction
63512,0
63513,0
63514,1
63515,0
63516,0
63517,1
63518,0
63519,1
63520,1
63521,0
63522,0
63523,0
63524,0
63525,0
63526,1
63527,0
63528,1
63529,1
63530,0
63531,1
63532,0
63533,0
63534,1
63535,1
63536,0
63537,0
63538,1
63539,1
63540,0
63541,0
63542,0
63543,1
63544,1
63545,1
63546,1
63547,0
63548,0
63549,0
63550,1
63551,1
63552,1
63553,0
63554,0
63555,1
63556,0
63557,0
63558,0
63559,0
63560,0
63561,0
63562,0
63563,0
63564,1
63565,0
63566,1
63567,0
63568,1
63569,0
63570,1
63571,1
63572,1
63573,0
63574,0
63575,1
63576,1
63577,1
63578,1
63579,0
63580,1
63581,0
63582,0
63583,0
63584,0
63585,1
63586,1
63587,1
63588,0
63589,0
63590,1
63591,1
63592,0
63593,1
63594,1
63595,0
63596,1
63597,0
63598,0
63599,0
63600,0
63601,1
63602,1
63603,0
63604,0
63605,0
63606,1
63607,0
63608,0
63609,0
63610,0
63611,1
63612,0
63613,1
63614,0
63615,0
63616,1
63617,1
63618,1
63619,1
63620,0
63621,1
63622,1
63623,1
63624,0
63625,0
63626,0
63627,0
63628,0
63629,0
63630,1
63631,1
63632,1
63633,1
63634,1
63635,0
63636,1
63637,0
63638,0
63639,1
63640,0
63641,1
63642,0
63643,0
63644,1
63645,0
63646,1
63647,0
63648,1
63649,1
63650,0
63651,1
63652,0
63653,0
63654,0
63655,0
63656,1
63657,1
63658,1
63659,1
63660,0
63661,1
63662,0
63663,1
63664,0
63665,1
63666,0
63667,1
63668,0
63669,0
63670,1
63671,1
63672,0
63673,1
63674,1
63675,0
63676,1
63677,1
63678,0
63679,0
63680,1
63681,1
63682,0
63683,0
63684,1
63685,0
63686,0
63687,1
63688,1
63689,1
63690,1
63691,1
63692,0
63693,1
63694,0
63695,1
63696,0
63697,1
63698,0
63699,1
63700,1
63701,0
63702,1
63703,0
63704,1
63705,0
63706,1
63707,0
63708,1
63709,1
63710,1
63711,0
63712,0
63713,0
63714,1
63715,0
63716,0
63717,1
63718,1
63719,1
63720,0
63721,1
63722,0
63723,0
63724,0
63725,0
63726,0
63727,1
63728,0
63729,1
63730,0
63731,0
63732,1
63733,0
63734,1
63735,0
63736,0
63737,1
63738,0
63739,1
63740,0
63741,1
63742,0
63743,0
63744,0
63745,0
63746,0
63747,1
63748,0
63749,0
63750,1
63751,0
63752,1
63753,0
63754,0
63755,0
63756,1
63757,0
63758,0
63759,1
63760,1
63761,0
63762,1
63763,1
63764,0
63765,0
63766,1
63767,0
63768,1
63769,0
63770,0
63771,1
63772,1
63773,0
63774,1
63775,0
63776,0
63777,1
63778,0
63779,0
63780,1
63781,1
63782,0
63783,0
63784,0
63785,1
63786,1
63787,0
63788,1
63789,1
63790,1
63791,0
63792,0
63793,1
63794,1
63795,1
63796,1
63797,0
63798,1
63799,1
63800,1
63801,0
63802,1
63803,1
63804,1
63805,0
63806,0
63807,1
63808,1
63809,0
63810,1
63811,1
63812,1
63813,1
63814,1
63815,0
63816,1
63817,0
63818,1
63819,0
63820,1
63821,0
63822,0
63823,1
63824,0
63825,1
63826,0
63827,1
63828,1
63829,1
63830,0
63831,1
63832,1
63833,1
63834,0
63835,0
63836,1
63837,1
63838,0
63839,0
63840,0
63841,1
63842,0
63843,1
63844,0
63845,0
63846,0
63847,1
63848,0
63849,0
63850,1
63851,0
63852,0
63853,0
63854,0
63855,1
63856,0
63857,0
63858,1
63859,1
63860,0
63861,0
63862,0
63863,0
63864,1
63865,1
63866,1
63867,0
63868,0
63869,1
63870,0
63871,1
63872,0
63873,1
63874,1
63875,1
63876,1
63877,0
63878,0
63879,1
63880,0
63881,1
63882,0
63883,1
63884,0
63885,0
63886,0
63887,0
63888,1
63889,1
63890,1
63891,0
63892,0
63893,1
63894,0
63895,0
63896,0
63897,0
63898,1
63899,0
63900,1
63901,1
63902,0
63903,1
63904,0
63905,1
63906,1
63907,0
63908,0
63909,1
63910,0
63911,0
63912,0
63913,1
63914,0
63915,1
63916,0
63917,1
63918,1
63919,0
63920,0
63921,0
63922,1
63923,0
63924,0
63925,0
63926,1
63927,0
63928,0
63929,1
63930,1
63931,0
63932,1
63933,1
63934,0
63935,1
63936,1
63937,1
63938,1
63939,0
63940,0
63941,1
63942,0
63943,0
63944,1
63945,0
63946,1
63947,1
63948,1
63949,1
63950,1
63951,1
63952,1
63953,0
63954,1
63955,0
63956,1
63957,1
63958,0
63959,1
63960,1
63961,1
63962,1
63963,1
63964,0
63965,1
63966,1
63967,1
63968,0
63969,1
63970,0
63971,1
63972,0
63973,0
63974,0
63975,0
63976,1
63977,1
63978,0
63979,0
63980,1
63981,0
63982,1
63983,1
63984,0
63985,0
63986,1
63987,1
63988,1
63989,1
63990,1
63991,1
63992,0
63993,1
63994,1
63995,1
63996,1
63997,0
63998,0
63999,1
64000,0
64001,1
64002,0
64003,0
64004,0
64005,1
64006,1
64007,0
64008,1
64009,0
64010,0
64011,0
64012,0
64013,1
64014,0
64015,1
64016,1
64017,0
64018,0
64019,0
64020,1
64021,1
64022,0
64023,1
64024,1
64025,1
64026,1
64027,0
64028,0
64029,1
64030,0
64031,1
64032,1
64033,0
64034,0
64035,0
64036,0
64037,1
64038,0
64039,0
64040,1
64041,0
64042,1
64043,0
64044,1
64045,0
64046,1
64047,0
64048,1
64049,0
64050,0
64051,0
64052,0
64053,0
64054,0
64055,0
64056,1
64057,0
64058,0
64059,1
64060,0
64061,0
64062,1
64063,0
64064,1
64065,1
64066,0
64067,1
64068,1
64069,0
64070,1
64071,1
64072,0
64073,1
64074,1
64075,0
64076,0
64077,1
64078,1
64079,1
64080,0
64081,1
64082,0
64083,0
64084,1
64085,0
64086,0
64087,0
64088,0
64089,1
64090,0
64091,1
64092,1
64093,0
64094,1
64095,1
64096,1
64097,1
64098,1
64099,1
64100,1
64101,0
64102,1
64103,1
64104,1
64105,0
64106,1
64107,0
64108,0
64109,0
64110,1
64111,0
64112,0
64113,1
64114,0
64115,0
64116,1
64117,0
64118,1
64119,0
64120,1
64121,0
64122,1
64123,1
64124,0
64125,0
64126,1
64127,0
64128,1
64129,0
64130,1
64131,1
64132,1
64133,0
64134,0
64135,1
64136,1
64137,0
64138,0
64139,0
64140,0
64141,0
64142,1
64143,0
64144,1
64145,1
64146,0
64147,1
64148,0
64149,1
64150,0
64151,1
64152,1
64153,1
64154,0
64155,0
64156,1
64157,1
64158,0
64159,0
64160,1
64161,0
64162,1
64163,0
64164,0
64165,1
64166,1
64167,0
64168,0
64169,1
64170,0
64171,0
64172,0
64173,1
64174,1
64175,1
64176,0
64177,1
64178,1
64179,0
64180,0
64181,0
64182,0
64183,0
64184,1
64185,1
64186,0
64187,0
64188,1
64189,0
64190,1
64191,1
64192,0
64193,1
64194,1
64195,1
64196,1
64197,0
64198,0
64199,1
64200,1
64201,0
64202,0
64203,0
64204,1
64205,1
64206,0
64207,1
64208,0
64209,0
64210,1
64211,0
64212,1
64213,1
64214,1
64215,1
64216,0
64217,1
64218,0
64219,1
64220,1
64221,1
64222,0
64223,1
64224,1
64225,0
64226,1
64227,0
64228,1
64229,0
64230,0
64231,1
64232,0
64233,0
64234,1
64235,0
64236,0
64237,1
64238,1
64239,0
64240,0
64241,0
64242,0
64243,1
64244,1
64245,1
64246,1
64247,0
64248,1
64249,0
64250,1
64251,0
64252,0
64253,1
64254,1
64255,0
64256,1
64257,0
64258,1
64259,0
64260,1
64261,1
64262,1
64263,1
64264,1
64265,0
64266,0
64267,0
64268,1
64269,1
64270,1
64271,0
64272,0
64273,0
64274,0
64275,0
64276,0
64277,0
64278,1
64279,0
64280,0
64281,0
64282,0
64283,0
64284,0
64285,0
64286,0
64287,0
64288,1
64289,0
64290,0
64291,0
64292,1
64293,0
64294,0
64295,0
64296,0
64297,1
64298,1
64299,1
64300,0
64301,0
64302,0
64303,1
64304,1
64305,1
64306,1
64307,0
64308,1
64309,1
64310,0
64311,0
64312,1
64313,0
64314,0
64315,1
64316,1
64317,1
64318,0
64319,1
64320,1
64321,0
64322,1
64323,1
64324,0
64325,1
64326,1
64327,0
64328,1
64329,1
64330,1
64331,1
64332,0
64333,0
64334,1
64335,0
64336,0
64337,1
64338,0
64339,0
64340,1
64341,1
64342,0
64343,1
64344,1
64345,0
64346,0
64347,0
64348,0
64349,1
64350,1
64351,0
64352,1
64353,0
64354,1
64355,0
64356,0
64357,1
64358,1
64359,1
64360,1
64361,1
64362,1
64363,1
64364,0
64365,0
64366,1
64367,0
64368,1
64369,1
64370,0
64371,0
64372,1
64373,1
64374,0
64375,0
64376,1
64377,1
64378,0
64379,1
64380,1
64381,0
64382,0
64383,1
64384,1
64385,1
64386,1
64387,1
64388,0
64389,1
64390,0
64391,0
64392,0
64393,1
64394,1
64395,0
64396,0
64397,1
64398,1
64399,0
64400,1
64401,0
64402,0
64403,1
64404,0
64405,1
64406,1
64407,1
64408,1
64409,0
64410,1
64411,0
64412,0
64413,1
64414,0
64415,1
64416,1
64417,1
64418,0
64419,1
64420,0
64421,1
64422,0
64423,1
64424,1
64425,0
64426,0
64427,1
64428,1
64429,1
64430,1
64431,0
64432,0
64433,1
64434,1
64435,1
64436,0
64437,1
64438,1
64439,0
64440,1
64441,1
64442,0
64443,1
64444,0
64445,1
64446,1
64447,0
64448,0
64449,1
64450,0
64451,1
64452,1
64453,1
64454,1
64455,0
64456,1
64457,1
64458,1
64459,0
64460,1
64461,0
64462,0
64463,1
64464,0
64465,0
64466,1
64467,1
64468,1
64469,0
64470,0
64471,0
64472,0
64473,1
64474,1
64475,0
64476,1
64477,0
64478,1
64479,1
64480,1
64481,1
64482,0
64483,1
64484,0
64485,1
64486,1
64487,0
64488,1
64489,1
64490,0
64491,0
64492,0
64493,0
64494,1
64495,1
64496,0
64497,0
64498,1
64499,0
64500,0
64501,0
64502,1
64503,1
64504,1
64505,0
64506,1
64507,0
64508,1
64509,1
64510,0
64511,0
64512,0
64513,0
64514,0
64515,1
64516,0
64517,1
64518,1
64519,0
64520,0
64521,0
64522,1
64523,1
64524,1
64525,0
64526,1
64527,1
64528,1
64529,0
64530,1
64531,1
64532,1
64533,0
64534,1
64535,0
64536,0
64537,1
64538,0
64539,0
64540,1
64541,1
64542,1
64543,0
64544,1
64545,0
64546,0
64547,0
64548,0
64549,1
64550,1
64551,1
64552,1
64553,1
64554,1
64555,0
64556,1
64557,1
64558,0
64559,1
64560,1
64561,0
64562,0
64563,1
64564,0
64565,1
64566,0
64567,0
64568,0
64569,0
64570,1
64571,1
64572,0
64573,0
64574,0
64575,0
64576,1
64577,0
64578,1
64579,0
64580,1
64581,1
64582,0
64583,1
64584,1
64585,0
64586,0
64587,1
64588,0
64589,0
64590,0
64591,0
64592,1
64593,0
64594,0
64595,1
64596,1
64597,1
64598,0
64599,1
64600,0
64601,0
64602,0
64603,1
64604,0
64605,0
64606,0
64607,1
64608,0
64609,0
64610,1
64611,1
64612,1
64613,0
64614,1
64615,0
64616,1
64617,0
64618,1
64619,1
64620,1
64621,1
64622,0
64623,0
64624,1
64625,1
64626,1
64627,1
64628,1
64629,1
64630,0
64631,1
64632,0
64633,1
64634,1
64635,0
64636,0
64637,0
64638,1
64639,0
64640,0
64641,0
64642,0
64643,0
64644,0
64645,1
64646,0
64647,1
64648,0
64649,0
64650,0
64651,0
64652,0
64653,1
64654,0
64655,1
64656,1
64657,1
64658,1
64659,0
64660,0
64661,1
64662,0
64663,1
64664,0
64665,1
64666,0
64667,0
64668,1
64669,0
64670,1
64671,0
64672,1
64673,0
64674,0
64675,1
64676,0
64677,0
64678,0
64679,1
64680,0
64681,1
64682,0
64683,0
64684,1
64685,1
64686,1
64687,1
64688,0
64689,1
64690,1
64691,1
64692,1
64693,1
64694,0
64695,0
64696,0
64697,0
64698,1
64699,1
64700,1
64701,1
64702,1
64703,1
64704,1
64705,0
64706,1
64707,0
64708,1
64709,0
64710,1
64711,1
64712,0
64713,0
64714,0
64715,0
64716,0
64717,0
64718,0
64719,0
64720,1
64721,1
64722,1
64723,1
64724,1
64725,1
64726,0
64727,1
64728,0
64729,1
64730,1
64731,0
64732,0
64733,0
64734,0
64735,1
64736,0
64737,1
64738,0
64739,0
64740,1
64741,1
64742,0
64743,0
64744,1
64745,1
64746,1
64747,0
64748,1
64749,0
64750,0
64751,1
64752,1
64753,1
64754,0
64755,1
64756,1
64757,1
64758,0
64759,0
64760,0
64761,0
64762,0
64763,1
64764,0
64765,0
64766,0
64767,0
64768,0
64769,0
64770,0
64771,1
64772,1
64773,1
64774,1
64775,1
64776,0
64777,0
64778,0
64779,0
64780,1
64781,1
64782,1
64783,0
64784,0
64785,0
64786,1
64787,1
64788,1
64789,0
64790,1
64791,0
64792,0
64793,0
64794,0
64795,1
64796,1
64797,0
64798,0
64799,0
64800,1
64801,1
64802,0
64803,1
64804,1
64805,0
64806,1
64807,0
64808,1
64809,1
64810,1
64811,1
64812,1
64813,1
64814,0
64815,1
64816,0
64817,1
64818,0
64819,1
64820,1
64821,0
64822,0
64823,0
64824,0
64825,1
64826,0
64827,0
64828,1
64829,0
64830,1
64831,0
64832,0
64833,1
64834,0
64835,0
64836,0
64837,1
64838,0
64839,0
64840,1
64841,0
64842,0
64843,1
64844,1
64845,0
64846,0
64847,1
64848,0
64849,0
64850,0
64851,1
64852,1
64853,0
64854,0
64855,1
64856,0
64857,1
64858,1
64859,1
64860,0
64861,1
64862,0
64863,1
64864,0
64865,0
64866,1
64867,0
64868,0
64869,0
64870,0
64871,1
64872,0
64873,0
64874,0
64875,1
64876,1
64877,0
64878,0
64879,1
64880,0
64881,1
64882,0
64883,0
64884,0
64885,0
64886,1
64887,1
64888,0
64889,0
64890,1
64891,0
64892,0
64893,0
64894,1
64895,1
64896,1
64897,0
64898,1
64899,1
64900,0
64901,1
64902,0
64903,1
64904,1
64905,0
64906,0
64907,0
64908,1
64909,0
64910,1
64911,0
64912,1
64913,1
64914,0
64915,0
64916,0
64917,0
64918,1
64919,1
64920,1
64921,1
64922,0
64923,0
64924,0
64925,1
64926,1
64927,1
64928,0
64929,0
64930,0
64931,1
64932,0
64933,1
64934,0
64935,0
64936,0
64937,1
64938,1
64939,1
64940,0
64941,0
64942,1
64943,0
64944,0
64945,0
64946,1
64947,1
64948,1
64949,0
64950,0
64951,0
64952,0
64953,1
64954,1
64955,0
64956,0
64957,0
64958,0
64959,0
64960,0
64961,0
64962,0
64963,0
64964,1
64965,0
64966,0
64967,1
64968,1
64969,1
64970,1
64971,1
64972,0
64973,0
64974,0
64975,0
64976,0
64977,0
64978,0
64979,0
64980,1
64981,0
64982,0
64983,0
64984,1
64985,1
64986,1
64987,0
64988,1
64989,0
64990,1
64991,0
64992,1
64993,1
64994,0
64995,1
64996,0
64997,1
64998,0
64999,1
65000,1
65001,0
65002,1
65003,0
65004,1
65005,0
65006,0
65007,1
65008,1
65009,0
65010,0
65011,0
65012,1
65013,1
65014,1
65015,1
65016,1
65017,1
65018,1
65019,0
65020,1
65021,1
65022,1
65023,0
65024,0
65025,0
65026,0
65027,0
65028,1
65029,0
65030,1
65031,1
65032,0
65033,1
65034,1
65035,1
65036,1
65037,0
65038,1
65039,1
65040,1
65041,0
65042,0
65043,1
65044,1
65045,0
65046,1
65047,0
65048,0
65049,1
65050,0
65051,0
65052,0
65053,1
65054,0
65055,0
65056,1
65057,1
65058,0
65059,0
65060,0
65061,1
65062,0
65063,1
65064,0
65065,1
65066,0
65067,1
65068,0
65069,0
65070,0
65071,0
65072,0
65073,0
65074,0
65075,1
65076,0
65077,0
65078,1
65079,1
65080,1
65081,0
65082,0
65083,1
65084,1
65085,0
65086,1
65087,0
65088,1
65089,0
65090,1
65091,1
65092,0
65093,1
65094,1
65095,0
65096,1
65097,0
65098,1
65099,1
65100,1
65101,1
65102,1
65103,1
65104,1
65105,0
65106,1
65107,0
65108,0
65109,0
65110,1
65111,1
65112,0
65113,1
65114,1
65115,1
65116,0
65117,1
65118,1
65119,0
65120,0
65121,0
65122,1
65123,0
65124,1
65125,0
65126,1
65127,1
65128,1
65129,0
65130,0
65131,1
65132,1
65133,0
65134,0
65135,0
65136,0
65137,0
65138,1
65139,0
65140,0
65141,1
65142,1
65143,1
65144,1
65145,0
65146,0
65147,1
65148,0
65149,1
65150,0
65151,0
65152,1
65153,0
65154,0
65155,1
65156,1
65157,1
65158,1
65159,0
65160,0
65161,1
65162,1
65163,0
65164,0
65165,0
65166,0
65167,0
65168,0
65169,0
65170,0
65171,0
65172,1
65173,0
65174,0
65175,1
65176,1
65177,1
65178,1
65179,1
65180,1
65181,1
65182,1
65183,0
65184,0
65185,0
65186,0
65187,1
65188,0
65189,1
65190,0
65191,1
65192,1
65193,1
65194,0
65195,0
65196,1
65197,0
65198,0
65199,0
65200,0
65201,1
65202,0
65203,1
65204,0
65205,1
65206,0
65207,1
65208,0
65209,0
65210,0
65211,1
65212,0
65213,0
65214,1
65215,0
65216,0
65217,1
65218,1
65219,0
65220,0
65221,0
65222,0
65223,0
65224,0
65225,1
65226,1
65227,1
65228,0
65229,1
65230,0
65231,1
65232,0
65233,0
65234,0
65235,1
65236,1
65237,1
65238,1
65239,1
65240,1
65241,1
65242,1
65243,0
65244,0
65245,1
65246,1
65247,0
65248,0
65249,1
65250,0
65251,0
65252,1
65253,1
65254,1
65255,0
65256,0
65257,1
65258,1
65259,1
65260,1
65261,1
65262,1
65263,0
65264,1
65265,0
65266,1
65267,1
65268,1
65269,1
65270,1
65271,1
65272,1
65273,1
65274,1
65275,0
65276,0
65277,1
65278,1
65279,0
65280,1
65281,1
65282,0
65283,1
65284,1
65285,1
65286,0
65287,0
65288,1
65289,1
65290,1
65291,1
65292,0
65293,1
65294,0
65295,0
65296,0
65297,1
65298,0
65299,0
65300,1
65301,0
65302,0
65303,1
65304,0
65305,1
65306,0
65307,0
65308,1
65309,1
65310,0
65311,1
65312,0
65313,0
65314,0
65315,1
65316,0
65317,0
65318,0
65319,1
65320,0
65321,0
65322,0
65323,0
65324,1
65325,1
65326,0
65327,1
65328,0
65329,0
65330,0
65331,1
65332,1
65333,1
65334,1
65335,0
65336,0
65337,1
65338,0
65339,1
65340,0
65341,1
65342,1
65343,0
65344,0
65345,1
65346,1
65347,1
65348,1
65349,0
65350,1
65351,0
65352,1
65353,1
65354,0
65355,0
65356,1
65357,1
65358,0
65359,0
65360,0
65361,0
65362,1
65363,1
65364,1
65365,1
65366,0
65367,0
65368,1
65369,1
65370,1
65371,1
65372,0
65373,1
65374,1
65375,0
65376,1
65377,0
65378,1
65379,1
65380,1
65381,1
65382,1
65383,1
65384,0
65385,1
65386,1
65387,1
65388,0
65389,1
65390,0
65391,0
65392,1
65393,0
65394,1
65395,1
65396,0
65397,0
65398,1
65399,1
65400,0
65401,0
65402,0
65403,0
65404,1
65405,0
65406,0
65407,1
65408,1
65409,1
65410,1
65411,1
65412,0
65413,0
65414,0
65415,1
65416,1
65417,1
65418,1
65419,1
65420,1
65421,0
65422,1
65423,0
65424,0
65425,0
65426,0
65427,1
65428,1
65429,1
65430,1
65431,1
65432,1
65433,1
65434,0
65435,0
65436,1
65437,0
65438,0
65439,1
65440,0
65441,0
65442,1
65443,0
65444,0
65445,1
65446,0
65447,1
65448,0
65449,1
65450,1
65451,1
65452,1
65453,0
65454,0
65455,1
65456,0
65457,1
65458,1
65459,1
65460,1
65461,1
65462,1
65463,0
65464,0
65465,1
65466,0
65467,0
65468,1
65469,0
65470,1
65471,1
65472,1
65473,1
65474,1
65475,0
65476,0
65477,1
65478,1
65479,1
65480,1
65481,1
65482,0
65483,1
65484,0
65485,1
65486,1
65487,0
65488,0
65489,1
65490,0
65491,1
65492,0
65493,1
65494,0
65495,1
65496,0
65497,0
65498,1
65499,1
65500,1
65501,0
65502,1
65503,1
65504,0
65505,0
65506,0
65507,1
65508,0
65509,1
65510,0
65511,1
65512,0
65513,0
65514,1
65515,1
65516,0
65517,0
65518,0
65519,0
65520,1
65521,0
65522,1
65523,0
65524,0
65525,1
65526,0
65527,0
65528,0
65529,1
65530,1
65531,0
65532,1
65533,0
65534,1
65535,0
65536,1
65537,1
65538,1
65539,0
65540,0
65541,0
65542,1
65543,0
65544,0
65545,0
65546,0
65547,1
65548,1
65549,0
65550,1
65551,0
65552,1
65553,0
65554,0
65555,0
65556,1
65557,0
65558,1
65559,0
65560,0
65561,0
65562,1
65563,1
65564,1
65565,0
65566,1
65567,1
65568,1
65569,0
65570,0
65571,1
65572,0
65573,0
65574,1
65575,0
65576,0
65577,1
65578,0
65579,1
65580,1
65581,0
65582,1
65583,1
65584,0
65585,0
65586,0
65587,1
65588,0
65589,0
65590,0
65591,0
65592,0
65593,1
65594,0
65595,0
65596,0
65597,0
65598,1
65599,0
65600,0
65601,0
65602,0
65603,1
65604,1
65605,1
65606,0
65607,1
65608,0
65609,0
65610,1
65611,1
65612,1
65613,1
65614,1
65615,0
65616,0
65617,0
65618,1
65619,1
65620,1
65621,1
65622,1
65623,0
65624,0
65625,0
65626,0
65627,1
65628,0
65629,0
65630,0
65631,1
65632,0
65633,1
65634,1
65635,0
65636,1
65637,0
65638,1
65639,1
65640,1
65641,1
65642,1
65643,1
65644,1
65645,0
65646,1
65647,0
65648,0
65649,0
65650,0
65651,1
65652,1
65653,1
65654,1
65655,1
65656,1
65657,1
65658,1
65659,1
65660,1
65661,1
65662,0
65663,1
65664,1
65665,1
65666,0
65667,0
65668,0
65669,0
65670,1
65671,1
65672,1
65673,0
65674,1
65675,1
65676,0
65677,0
65678,0
65679,0
65680,0
65681,1
65682,1
65683,0
65684,0
65685,1
65686,1
65687,1
65688,1
65689,0
65690,0
65691,0
65692,0
65693,0
65694,0
65695,1
65696,1
65697,1
65698,1
65699,1
65700,1
65701,0
65702,0
65703,1
65704,1
65705,0
65706,1
65707,0
65708,0
65709,1
65710,1
65711,0
65712,1
65713,1
65714,0
65715,1
65716,0
65717,0
65718,0
65719,0
65720,0
65721,1
65722,0
65723,1
65724,0
65725,0
65726,0
65727,1
65728,0
65729,1
65730,0
65731,0
65732,1
65733,1
65734,0
65735,0
65736,0
65737,1
65738,1
65739,0
65740,1
65741,1
65742,0
65743,0
65744,1
65745,1
65746,0
65747,1
65748,0
65749,1
65750,0
65751,0
65752,0
65753,0
65754,1
65755,1
65756,0
65757,0
65758,1
65759,0
65760,1
65761,0
65762,1
65763,1
65764,1
65765,0
65766,1
65767,0
65768,1
65769,0
65770,0
65771,1
65772,1
65773,0
65774,1
65775,1
65776,1
65777,0
65778,0
65779,0
65780,0
65781,1
65782,1
65783,0
65784,0
65785,1
65786,0
65787,1
65788,1
65789,0
65790,0
65791,1
65792,1
65793,0
65794,1
65795,0
65796,0
65797,0
65798,1
65799,0
65800,1
65801,1
65802,1
65803,1
65804,1
65805,1
65806,0
65807,1
65808,0
65809,0
65810,0
65811,0
65812,1
65813,1
65814,0
65815,0
65816,0
65817,1
65818,1
65819,1
65820,0
65821,1
65822,1
65823,1
65824,1
65825,0
65826,0
65827,1
65828,1
65829,0
65830,1
65831,0
65832,0
65833,0
65834,0
65835,0
65836,1
65837,0
65838,0
65839,0
65840,0
65841,1
65842,0
65843,1
65844,1
65845,1
65846,1
65847,1
65848,1
65849,0
65850,1
65851,0
65852,1
65853,1
65854,1
65855,0
65856,1
65857,1
65858,1
65859,0
65860,0
65861,0
65862,0
65863,1
65864,0
65865,0
65866,1
65867,1
65868,0
65869,0
65870,1
65871,0
65872,0
65873,1
65874,0
65875,1
65876,1
65877,1
65878,0
65879,0
65880,1
65881,0
65882,1
65883,1
65884,1
65885,1
65886,0
65887,0
65888,1
65889,0
65890,0
65891,1
65892,1
65893,0
65894,0
65895,1
65896,0
65897,0
65898,0
65899,0
65900,0
65901,0
65902,0
65903,0
65904,0
65905,0
65906,0
65907,1
65908,1
65909,1
65910,0
65911,0
65912,0
65913,0
65914,1
65915,1
65916,0
65917,0
65918,0
65919,0
65920,1
65921,1
65922,0
65923,1
65924,1
65925,0
65926,0
65927,0
65928,1
65929,1
65930,1
65931,0
65932,0
65933,1
65934,1
65935,1
65936,0
65937,0
65938,0
65939,0
65940,0
65941,0
65942,1
65943,1
65944,0
65945,1
65946,1
65947,1
65948,1
65949,1
65950,0
65951,0
65952,1
65953,1
65954,1
65955,0
65956,0
65957,1
65958,0
65959,1
65960,0
65961,0
65962,0
65963,0
65964,1
65965,1
65966,1
65967,1
65968,0
65969,0
65970,1
65971,1
65972,0
65973,1
65974,1
65975,1
65976,1
65977,0
65978,1
65979,1
65980,0
65981,1
65982,0
65983,1
65984,1
65985,1
65986,0
65987,0
65988,1
65989,1
65990,0
65991,1
65992,1
65993,1
65994,0
65995,1
65996,1
65997,0
65998,0
65999,0
66000,0
66001,0
66002,0
66003,0
66004,1
66005,1
66006,1
66007,0
66008,1
66009,1
66010,0
66011,0
66012,0
66013,1
66014,1
66015,1
66016,0
66017,0
66018,0
66019,0
66020,1
66021,1
66022,0
66023,0
66024,0
66025,1
66026,0
66027,1
66028,1
66029,0
66030,1
66031,0
66032,0
66033,1
66034,0
66035,0
66036,0
66037,1
66038,1
66039,0
66040,1
66041,1
66042,1
66043,1
66044,1
66045,0
66046,1
66047,0
66048,1
66049,0
66050,1
66051,0
66052,1
66053,1
66054,1
66055,0
66056,0
66057,0
66058,1
66059,0
66060,0
66061,0
66062,1
66063,0
66064,1
66065,0
66066,1
66067,0
66068,0
66069,1
66070,0
66071,0
66072,0
66073,0
66074,0
66075,0
66076,0
66077,1
66078,0
66079,0
66080,1
66081,0
66082,1
66083,0
66084,1
66085,1
66086,0
66087,1
66088,1
66089,0
66090,1
66091,0
66092,1
66093,0
66094,0
66095,1
66096,0
66097,0
66098,0
66099,0
66100,1
66101,1
66102,1
66103,0
66104,1
66105,0
66106,1
66107,1
66108,0
66109,1
66110,0
66111,0
66112,0
66113,0
66114,0
66115,0
66116,0
66117,0
66118,1
66119,1
66120,1
66121,1
66122,0
66123,0
66124,0
66125,1
66126,0
66127,0
66128,1
66129,0
66130,1
66131,1
66132,0
66133,0
66134,0
66135,1
66136,0
66137,0
66138,1
66139,1
66140,0
66141,0
66142,1
66143,1
66144,0
66145,1
66146,1
66147,1
66148,0
66149,1
66150,1
66151,1
66152,1
66153,0
66154,1
66155,0
66156,1
66157,0
66158,0
66159,1
66160,0
66161,0
66162,1
66163,1
66164,1
66165,1
66166,1
66167,0
66168,0
66169,0
66170,0
66171,0
66172,0
66173,0
66174,0
66175,1
66176,1
66177,0
66178,1
66179,1
66180,1
66181,1
66182,1
66183,0
66184,1
66185,1
66186,1
66187,0
66188,1
66189,0
66190,0
66191,1
66192,1
66193,1
66194,0
66195,1
66196,0
66197,0
66198,1
66199,1
66200,1
66201,1
66202,0
66203,1
66204,1
66205,0
66206,1
66207,1
66208,1
66209,0
66210,1
66211,1
66212,1
66213,0
66214,0
66215,1
66216,1
66217,0
66218,0
66219,1
66220,0
66221,0
66222,1
66223,0
66224,0
66225,1
66226,0
66227,1
66228,0
66229,0
66230,0
66231,0
66232,1
66233,0
66234,0
66235,0
66236,1
66237,1
66238,0
66239,1
66240,0
66241,0
66242,1
66243,0
66244,0
66245,0
66246,0
66247,1
66248,0
66249,0
66250,0
66251,1
66252,0
66253,0
66254,1
66255,0
66256,1
66257,0
66258,1
66259,0
66260,0
66261,1
66262,0
66263,0
66264,1
66265,1
66266,1
66267,1
66268,1
66269,0
66270,1
66271,1
66272,1
66273,1
66274,1
66275,1
66276,1
66277,0
66278,0
66279,0
66280,1
66281,0
66282,1
66283,0
66284,0
66285,1
66286,0
66287,1
66288,0
66289,0
66290,1
66291,0
66292,1
66293,0
66294,0
66295,1
66296,0
66297,0
66298,1
66299,0
66300,0
66301,1
66302,1
66303,1
66304,0
66305,1
66306,1
66307,0
66308,1
66309,0
